Month,btc_start_date,price_close,volume_traded,eth_start_date,price_close,volume_traded,ltc_start_date,price_close,volume_traded,ADA_start_date,price_close,volume_traded,DOGE_start_date,price_close,volume_traded,XLM_start_date,price_close,volume_traded,XRP_start_date,price_close,volume_traded,LISK_start_date,price_close,volume_traded,WAVES_start_date,price_close,volume_traded,ZEC_start_date,price_close,volume_traded,SC_start_date,price_close,volume_traded,USDT_start_date,price_close,volume_traded,DASH_start_date,price_close,volume_traded,LINK_start_date,price_close,volume_traded
Nov,2020-11-09T00:00:00.0000000Z,16343.4,32837.55191,2020-11-09T00:00:00.0000000Z,477.06,366730.5966,2020-11-09T00:00:00.0000000Z,65.83,266775.6938,2020-11-09T00:00:00.0000000Z,0.106539,51914031.36,2020-11-09T00:00:00.0000000Z,0.0028406,80908056.82,2020-11-09T00:00:00.0000000Z,0.082483,20212139.25,2020-11-09T00:00:00.0000000Z,0.26598,65701178.55,2020-11-09T00:00:00.0000000Z,1.124573,53217.89389,2020-11-09T00:00:00.0000000Z,4.1034,528344.2628,2020-11-09T00:00:00.0000000Z,0.26598,65701178.55,2020-11-09T00:00:00.0000000Z,0.0027,58239955.83,2020-11-09T00:00:00.0000000Z,1.001,114605373.9,2020-11-09T00:00:00.0000000Z,77.533,28260.30521,2020-11-09T00:00:00.0000000Z,12.88725,3728810.629
Nov,2020-11-14T00:00:00.0000000Z,17800,35851.42447,2020-11-14T00:00:00.0000000Z,479.11,371405.2972,2020-11-14T00:00:00.0000000Z,73.63,452190.097,2020-11-14T00:00:00.0000000Z,0.106694,62993101.08,2020-11-14T00:00:00.0000000Z,0.0029056,66414987.5,2020-11-14T00:00:00.0000000Z,0.083763,57738829.89,2020-11-14T00:00:00.0000000Z,0.29366,119645416.9,2020-11-14T00:00:00.0000000Z,1.194444,97535.71103,2020-11-14T00:00:00.0000000Z,5.2083,616072.9435,2020-11-14T00:00:00.0000000Z,0.29366,119645416.9,2020-11-14T00:00:00.0000000Z,0.00269,63944369.85,2020-11-14T00:00:00.0000000Z,1.001,102050451.9,2020-11-14T00:00:00.0000000Z,80.556,23655.87055,2020-11-14T00:00:00.0000000Z,13.57686,3503107.186
Nov,2020-11-19T00:00:00.0000000Z,18387.8,30703.38854,2020-11-19T00:00:00.0000000Z,609.09,531719.5579,2020-11-19T00:00:00.0000000Z,89.15,494490.4954,2020-11-19T00:00:00.0000000Z,0.154502,226676530.2,2020-11-19T00:00:00.0000000Z,0.0036684,280938034.2,2020-11-19T00:00:00.0000000Z,0.13192,138321229.2,2020-11-19T00:00:00.0000000Z,0.61686,523536507,2020-11-19T00:00:00.0000000Z,1.331041,134459.4424,2020-11-19T00:00:00.0000000Z,7.8904,1202008.191,2020-11-19T00:00:00.0000000Z,0.61686,523536507,2020-11-19T00:00:00.0000000Z,0.00309,120165105.7,2020-11-19T00:00:00.0000000Z,1.0007,124171469.7,2020-11-19T00:00:00.0000000Z,94.218,25588.55332,2020-11-19T00:00:00.0000000Z,15.27313,4083221.37
Nov,2020-11-24T00:00:00.0000000Z,17732.9,45077.15733,2020-11-24T00:00:00.0000000Z,538.27,652495.0753,2020-11-24T00:00:00.0000000Z,72.87,595478.2803,2020-11-24T00:00:00.0000000Z,0.165275,294038261.2,2020-11-24T00:00:00.0000000Z,0.003421,291964939.7,2020-11-24T00:00:00.0000000Z,0.20045,454448469.2,2020-11-24T00:00:00.0000000Z,0.62706,861373384.6,2020-11-24T00:00:00.0000000Z,1.27849,371037.7418,2020-11-24T00:00:00.0000000Z,6.5997,794258.0174,2020-11-24T00:00:00.0000000Z,0.62706,861373384.6,2020-11-24T00:00:00.0000000Z,0.00322,387700466.8,2020-11-24T00:00:00.0000000Z,1.0007,180047215.7,2020-11-24T00:00:00.0000000Z,109.384,81159.66017,2020-11-24T00:00:00.0000000Z,13.09465,4729738.701
Nov,2020-11-29T00:00:00.0000000Z,19451.3,43275.82712,2020-11-29T00:00:00.0000000Z,616.57,534269.6942,2020-11-29T00:00:00.0000000Z,89.06,531827.2925,2020-11-29T00:00:00.0000000Z,0.164211,123307495.2,2020-11-29T00:00:00.0000000Z,0.003441,77273906.8,2020-11-29T00:00:00.0000000Z,0.184356,86781808,2020-11-29T00:00:00.0000000Z,0.63098,323458751.2,2020-11-29T00:00:00.0000000Z,1.417178,506227.8141,2020-11-29T00:00:00.0000000Z,7.3766,379461.9012,2020-11-29T00:00:00.0000000Z,0.63098,323458751.2,2020-11-29T00:00:00.0000000Z,0.00346,127032838.7,2020-11-29T00:00:00.0000000Z,1.0007,208421242,2020-11-29T00:00:00.0000000Z,107.823,41642.87924,2020-11-29T00:00:00.0000000Z,13.99711,2835308.097
Dec,2020-12-04T00:00:00.0000000Z,18320.5,20930.41243,2020-12-04T00:00:00.0000000Z,554.65,303877.3705,2020-12-04T00:00:00.0000000Z,76.73,242852.1573,2020-12-04T00:00:00.0000000Z,0.141,101462823.1,2020-12-04T00:00:00.0000000Z,0.0031881,42596819.83,2020-12-04T00:00:00.0000000Z,0.152451,66816023.31,2020-12-04T00:00:00.0000000Z,0.5588,231075606.7,2020-12-04T00:00:00.0000000Z,1.240264,88274.01551,2020-12-04T00:00:00.0000000Z,7.7851,569458.7892,2020-12-04T00:00:00.0000000Z,0.5588,231075606.7,2020-12-04T00:00:00.0000000Z,0.00331,130138697.1,2020-12-04T00:00:00.0000000Z,0.9993,161074037.6,2020-12-04T00:00:00.0000000Z,94.799,31347.63998,2020-12-04T00:00:00.0000000Z,12.12298,1840381.047
Dec,2020-12-09T00:00:00.0000000Z,19164.1,28087.29482,2020-12-09T00:00:00.0000000Z,590.35,310917.2766,2020-12-09T00:00:00.0000000Z,82.21,279998.0498,2020-12-09T00:00:00.0000000Z,0.153765,94172778.48,2020-12-09T00:00:00.0000000Z,0.003281,52343999.11,2020-12-09T00:00:00.0000000Z,0.175905,107648911.4,2020-12-09T00:00:00.0000000Z,0.5131,293087908.6,2020-12-09T00:00:00.0000000Z,1.262701,83695.14034,2020-12-09T00:00:00.0000000Z,8.6497,573187.8423,2020-12-09T00:00:00.0000000Z,0.5131,293087908.6,2020-12-09T00:00:00.0000000Z,0.00329,73486404.9,2020-12-09T00:00:00.0000000Z,0.9993,196442411.3,2020-12-09T00:00:00.0000000Z,97.381,29443.78236,2020-12-09T00:00:00.0000000Z,12.93195,2204796.372
Dec,2020-12-14T00:00:00.0000000Z,23130.5,41095.63558,2020-12-14T00:00:00.0000000Z,654.67,338325.3813,2020-12-14T00:00:00.0000000Z,109.47,495711.1673,2020-12-14T00:00:00.0000000Z,0.165283,126894535.4,2020-12-14T00:00:00.0000000Z,0.0038657,277032219.1,2020-12-14T00:00:00.0000000Z,0.185177,110808137.2,2020-12-14T00:00:00.0000000Z,0.58474,346987475.3,2020-12-14T00:00:00.0000000Z,1.375076,46396.54724,2020-12-14T00:00:00.0000000Z,7.7877,315848.4092,2020-12-14T00:00:00.0000000Z,0.58474,346987475.3,2020-12-14T00:00:00.0000000Z,0.00359,102970764.2,2020-12-14T00:00:00.0000000Z,1.001,260399290.9,2020-12-14T00:00:00.0000000Z,107.989,24984.50687,2020-12-14T00:00:00.0000000Z,13.52428,2096027.128
Dec,2020-12-19T00:00:00.0000000Z,23226.7,36507.89406,2020-12-19T00:00:00.0000000Z,585.5,408696.4622,2020-12-19T00:00:00.0000000Z,102.45,839383.1756,2020-12-19T00:00:00.0000000Z,0.13663,133367706.8,2020-12-19T00:00:00.0000000Z,0.003767,1994763880,2020-12-19T00:00:00.0000000Z,0.126993,96280411.33,2020-12-19T00:00:00.0000000Z,0.26001,807696865.6,2020-12-19T00:00:00.0000000Z,1.095802,130617.5754,2020-12-19T00:00:00.0000000Z,5.8351,479234.4554,2020-12-19T00:00:00.0000000Z,0.26001,807696865.6,2020-12-19T00:00:00.0000000Z,0.00286,177218420.6,2020-12-19T00:00:00.0000000Z,0.9999,241187116.2,2020-12-19T00:00:00.0000000Z,91.299,38190.69823,2020-12-19T00:00:00.0000000Z,11.00594,2732212.705
Dec,2020-12-24T00:00:00.0000000Z,27029.5,42624.31244,2020-12-24T00:00:00.0000000Z,729.12,549164.6274,2020-12-24T00:00:00.0000000Z,129.64,812095.4266,2020-12-24T00:00:00.0000000Z,0.17605,179073792.7,2020-12-24T00:00:00.0000000Z,0.0045696,618325357.4,2020-12-24T00:00:00.0000000Z,0.144511,107878030.4,2020-12-24T00:00:00.0000000Z,0.24745,829052638.8,2020-12-24T00:00:00.0000000Z,1.196735,121000.3864,2020-12-24T00:00:00.0000000Z,6.6164,531381.1549,2020-12-24T00:00:00.0000000Z,0.24745,829052638.8,2020-12-24T00:00:00.0000000Z,0.00346,168957699.2,2020-12-24T00:00:00.0000000Z,0.9982,176315520.9,2020-12-24T00:00:00.0000000Z,107.083,30891.35398,2020-12-24T00:00:00.0000000Z,12.6,3908484.303
Dec,2020-12-29T00:00:00.0000000Z,28879.9,19123.07009,2020-12-29T00:00:00.0000000Z,752.5,260587.8512,2020-12-29T00:00:00.0000000Z,130.02,243717.6691,2020-12-29T00:00:00.0000000Z,0.183967,144363906.8,2020-12-29T00:00:00.0000000Z,0.0046215,168280097.7,2020-12-29T00:00:00.0000000Z,0.131815,42120365.77,2020-12-29T00:00:00.0000000Z,0.21138,464922369.3,2020-12-29T00:00:00.0000000Z,1.151245,33969.88324,2020-12-29T00:00:00.0000000Z,6.6225,240069.1176,2020-12-29T00:00:00.0000000Z,0.21138,464922369.3,2020-12-29T00:00:00.0000000Z,0.00334,121439344.1,2020-12-29T00:00:00.0000000Z,1.0005,115003396.2,2020-12-29T00:00:00.0000000Z,101.5,9283.484368,2020-12-29T00:00:00.0000000Z,11.25973,1477319.123
