Month,btc_start_date,price_open,price_close,volume_traded,eth_start_date,price_open,price_close,volume_traded,ltc_start_date,price_open,price_close,volume_traded,ada_start_date,price_open,price_close,volume_traded,doge_start_date,price_open,price_close,volume_traded,xlm_start_date,price_open,price_close,volume_traded,xrp_start_date,price_open,price_close,volume_traded,lisk_start_date,price_open,price_close,volume_traded,waves_start_date,price_open,price_close,volume_traded,zec_start_date,price_open,price_close,volume_traded,sc_start_date,price_open,price_close,volume_traded,usdt_start_date,price_open,price_close,volume_traded,dash_start_date,price_open,price_close,volume_traded
Dec-18,2018-12-01T00:00:00.0000000Z,3969.4,3691.9,361919.0998,2018-12-01T00:00:00.0000000Z,111.81,130.86,5550937.134,2018-12-01T00:00:00.0000000Z,31.62,29.77,886139.5889,2018-12-01T00:00:00.0000000Z,0.038637,0.0407,160112086.6,2018-12-01T00:00:00.0000000Z,0,0,0,2018-12-01T00:00:00.0000000Z,0.156398,0.10932,230335537.3,2018-12-01T00:00:00.0000000Z,0.35869,0.34785,304729177,2018-12-01T00:00:00.0000000Z,0,0,0,2018-12-01T00:00:00.0000000Z,0,0,0,2018-12-01T00:00:00.0000000Z,80.25,55.02,88363.92152,2018-12-01T00:00:00.0000000Z,0,0,0,2018-12-01T00:00:00.0000000Z,0.9842,0.9991,83151933.18,2018-12-01T00:00:00.0000000Z,90.703,77.073,112577.0202
Jan-19,2019-01-01T00:00:00.0000000Z,3690.9,3409.6,176513.3044,2019-01-01T00:00:00.0000000Z,130.77,105.69,3776588.002,2019-01-01T00:00:00.0000000Z,29.88,31.18,583744.1915,2019-01-01T00:00:00.0000000Z,0.040388,0.038247,124152466.8,2019-01-01T00:00:00.0000000Z,0,0,0,2019-01-01T00:00:00.0000000Z,0.109636,0.080864,96426718.74,2019-01-01T00:00:00.0000000Z,0.34718,0.30649,240902654.9,2019-01-01T00:00:00.0000000Z,0,0,0,2019-01-01T00:00:00.0000000Z,0,0,0,2019-01-01T00:00:00.0000000Z,55.02,48.67,44283.7934,2019-01-01T00:00:00.0000000Z,0,0,0,2019-01-01T00:00:00.0000000Z,0.9991,0.994,143206590.8,2019-01-01T00:00:00.0000000Z,77.635,66.55,39131.47556
Feb-19,2019-02-01T00:00:00.0000000Z,3409.6,3793.7,144024.7,2019-02-01T00:00:00.0000000Z,105.74,134.52,3774851.414,2019-02-01T00:00:00.0000000Z,31.18,45.35,946741.0146,2019-02-01T00:00:00.0000000Z,0.03807,0.042765,93318811.34,2019-02-01T00:00:00.0000000Z,0,0,0,2019-02-01T00:00:00.0000000Z,0.081,0.083897,120494324.6,2019-02-01T00:00:00.0000000Z,0.30779,0.31267,292731267.6,2019-02-01T00:00:00.0000000Z,0,0,0,2019-02-01T00:00:00.0000000Z,0,0,0,2019-02-01T00:00:00.0000000Z,48.28,50.85,51594.07556,2019-02-01T00:00:00.0000000Z,0,0,0,2019-02-01T00:00:00.0000000Z,0.9933,0.995,69437862.12,2019-02-01T00:00:00.0000000Z,66.63,80.96,41917.53092
Mar-19,2019-03-01T00:00:00.0000000Z,3793.6,4095.2,101402.4663,2019-03-01T00:00:00.0000000Z,134.59,141.29,2174685.69,2019-03-01T00:00:00.0000000Z,45.37,60.29,546142.5244,2019-03-01T00:00:00.0000000Z,0.042789,0.069574,184693811.4,2019-03-01T00:00:00.0000000Z,0,0,0,2019-03-01T00:00:00.0000000Z,0.084164,0.107759,153275997,2019-03-01T00:00:00.0000000Z,0.31247,0.30811,198608295.8,2019-03-01T00:00:00.0000000Z,0,0,0,2019-03-01T00:00:00.0000000Z,0,0,0,2019-03-01T00:00:00.0000000Z,50.85,58.18,56659.60633,2019-03-01T00:00:00.0000000Z,0,0,0,2019-03-01T00:00:00.0000000Z,0.995,0.9975,51759979,2019-03-01T00:00:00.0000000Z,82.155,110.2,47508.95103
Apr-19,2019-04-01T00:00:00.0000000Z,4095.1,5272.2,203028.9655,2019-04-01T00:00:00.0000000Z,141.11,160.36,2906727.106,2019-04-01T00:00:00.0000000Z,60.08,73.51,866015.3863,2019-04-01T00:00:00.0000000Z,0.069363,0.06931,236411442.8,2019-04-01T00:00:00.0000000Z,0,0,0,2019-04-01T00:00:00.0000000Z,0.107911,0.099763,148522318.6,2019-04-01T00:00:00.0000000Z,0.30808,0.30511,363524905.7,2019-04-01T00:00:00.0000000Z,0,0,0,2019-04-01T00:00:00.0000000Z,0,0,0,2019-04-01T00:00:00.0000000Z,58.7,60.03,85742.74261,2019-04-01T00:00:00.0000000Z,0,0,0,2019-04-01T00:00:00.0000000Z,0.9972,0.9896,211549058.5,2019-04-01T00:00:00.0000000Z,110.2,110.1,83035.45055
May-19,2019-05-01T00:00:00.0000000Z,5272.2,8552.9,322176.7537,2019-05-01T00:00:00.0000000Z,160.31,267.56,4943665.872,2019-05-01T00:00:00.0000000Z,73.55,114.64,1289172.241,2019-05-01T00:00:00.0000000Z,0.069323,0.089212,340109459,2019-05-01T00:00:00.0000000Z,0,0,0,2019-05-01T00:00:00.0000000Z,0.099763,0.133041,273352426.9,2019-05-01T00:00:00.0000000Z,0.30554,0.43844,763775619.9,2019-05-01T00:00:00.0000000Z,0,0,0,2019-05-01T00:00:00.0000000Z,0,0,0,2019-05-01T00:00:00.0000000Z,59.99,90.56,126844.8374,2019-05-01T00:00:00.0000000Z,0,0,0,2019-05-01T00:00:00.0000000Z,0.9898,1.0005,161269652.3,2019-05-01T00:00:00.0000000Z,110.1,166,109560.3495
Jun-19,2019-06-01T00:00:00.0000000Z,8552.9,10752.3,362948.578,2019-06-01T00:00:00.0000000Z,267.48,289.5,2796162.798,2019-06-01T00:00:00.0000000Z,114.56,122,1463611.067,2019-06-01T00:00:00.0000000Z,0.089,0.082022,419634787,2019-06-01T00:00:00.0000000Z,0,0,0,2019-06-01T00:00:00.0000000Z,0.133565,0.103835,225564898.5,2019-06-01T00:00:00.0000000Z,0.4375,0.39216,677425388.3,2019-06-01T00:00:00.0000000Z,0,0,0,2019-06-01T00:00:00.0000000Z,0,0,0,2019-06-01T00:00:00.0000000Z,90.32,102.11,153565.5112,2019-06-01T00:00:00.0000000Z,0,0,0,2019-06-01T00:00:00.0000000Z,1.0002,0.99,129834534.3,2019-06-01T00:00:00.0000000Z,165.999,155.767,68210.05315
Jul-19,2019-07-01T00:00:00.0000000Z,10749.4,10090.1,358966.3673,2019-07-01T00:00:00.0000000Z,289.88,218.68,2200305.688,2019-07-01T00:00:00.0000000Z,122.34,98.85,1711143.644,2019-07-01T00:00:00.0000000Z,0.081446,0.060128,247609298.6,2019-07-01T00:00:00.0000000Z,0,0,0,2019-07-01T00:00:00.0000000Z,0.104,0.08374,121266816.1,2019-07-01T00:00:00.0000000Z,0.39224,0.31997,445735427,2019-07-01T00:00:00.0000000Z,0,0,0,2019-07-01T00:00:00.0000000Z,0,0,0,2019-07-01T00:00:00.0000000Z,102.1,67.82,87978.33365,2019-07-01T00:00:00.0000000Z,0,0,0,2019-07-01T00:00:00.0000000Z,0.99,1.0003,86000614.05,2019-07-01T00:00:00.0000000Z,155.26,108.404,49482.64467
Aug-19,2019-08-01T00:00:00.0000000Z,10090.3,9604.3,250229.9494,2019-08-01T00:00:00.0000000Z,218.55,171.92,1218410.42,2019-08-01T00:00:00.0000000Z,98.85,64.29,981525.4564,2019-08-01T00:00:00.0000000Z,0.060128,0.044879,261738347.2,2019-08-01T00:00:00.0000000Z,0,0,0,2019-08-01T00:00:00.0000000Z,0.083779,0.062099,69616722.78,2019-08-01T00:00:00.0000000Z,0.31981,0.25799,307942855.6,2019-08-01T00:00:00.0000000Z,0,0,0,2019-08-01T00:00:00.0000000Z,0,0,0,2019-08-01T00:00:00.0000000Z,68.1,44.87,68618.95414,2019-08-01T00:00:00.0000000Z,0,0,0,2019-08-01T00:00:00.0000000Z,1.0004,1.0002,68562743.97,2019-08-01T00:00:00.0000000Z,107.381,80,106272.6075
Sep-19,2019-09-01T00:00:00.0000000Z,9602.1,8310,195850.2667,2019-09-01T00:00:00.0000000Z,171.92,181.53,1690896.638,2019-09-01T00:00:00.0000000Z,64.53,56.12,725184.0713,2019-09-01T00:00:00.0000000Z,0.0448,0.038933,295518322.5,2019-09-01T00:00:00.0000000Z,0,0,0,2019-09-01T00:00:00.0000000Z,0.062229,0.06193,153089693,2019-09-01T00:00:00.0000000Z,0.25785,0.25674,494293873.2,2019-09-01T00:00:00.0000000Z,0,0,0,2019-09-01T00:00:00.0000000Z,0,0,0,2019-09-01T00:00:00.0000000Z,44.89,38.84,79346.39387,2019-09-01T00:00:00.0000000Z,0,0,0,2019-09-01T00:00:00.0000000Z,1.0003,1.0022,58055152.06,2019-09-01T00:00:00.0000000Z,80.034,70.59,104882.3753
Oct-19,2019-10-01T00:00:00.0000000Z,8310,9146.7,214846.34,2019-10-01T00:00:00.0000000Z,181.16,182.45,1430519.372,2019-10-01T00:00:00.0000000Z,56.07,58.41,600034.1394,2019-10-01T00:00:00.0000000Z,0.038754,0.04138,101712702.1,2019-10-01T00:00:00.0000000Z,0,0,0,2019-10-01T00:00:00.0000000Z,0.06193,0.06488,90780815.16,2019-10-01T00:00:00.0000000Z,0.25705,0.2946,451157183.6,2019-10-01T00:00:00.0000000Z,0,0,0,2019-10-01T00:00:00.0000000Z,0.7204,0.7775,164153.018,2019-10-01T00:00:00.0000000Z,38.67,37.42,75615.70289,2019-10-01T00:00:00.0000000Z,0.00188,0.00199,37382153.9,2019-10-01T00:00:00.0000000Z,1.002,1.0007,57400468.57,2019-10-01T00:00:00.0000000Z,71,71.577,64322.38061
Nov-19,2019-11-01T00:00:00.0000000Z,9151.9,7558.9,180794.9073,2019-11-01T00:00:00.0000000Z,182.44,151.74,964307.3379,2019-11-01T00:00:00.0000000Z,58.35,47.23,596940.6092,2019-11-01T00:00:00.0000000Z,0.041096,0.040458,116737700.5,2019-11-01T00:00:00.0000000Z,0,0,0,2019-11-01T00:00:00.0000000Z,0.06493,0.057313,210554989.9,2019-11-01T00:00:00.0000000Z,0.2946,0.22594,392257199.1,2019-11-01T00:00:00.0000000Z,0.758226,0.705487,595123.3659,2019-11-01T00:00:00.0000000Z,0.7849,0.6023,227670.5009,2019-11-01T00:00:00.0000000Z,37.52,29.02,79592.15967,2019-11-01T00:00:00.0000000Z,0.002,0.00161,82564045.15,2019-11-01T00:00:00.0000000Z,1.0011,1.001,61860842.9,2019-11-01T00:00:00.0000000Z,71.752,55.049,52776.04385
Dec-19,2019-12-01T00:00:00.0000000Z,7558.9,7168.3,144502.5403,2019-12-01T00:00:00.0000000Z,151.61,128.59,940901.6783,2019-12-01T00:00:00.0000000Z,47,41.15,417621.5922,2019-12-01T00:00:00.0000000Z,0.040289,0.032672,93542731.6,2019-12-01T00:00:00.0000000Z,0.0020521,0.00197,29527718.41,2019-12-01T00:00:00.0000000Z,0.057063,0.0447,117109010.6,2019-12-01T00:00:00.0000000Z,0.22591,0.1926,353168111.4,2019-12-01T00:00:00.0000000Z,0.711102,0.554753,236685.9908,2019-12-01T00:00:00.0000000Z,0.5798,1.0105,2027183.857,2019-12-01T00:00:00.0000000Z,28.96,27.41,99402.20446,2019-12-01T00:00:00.0000000Z,0.0016,0.0013,53897657.78,2019-12-01T00:00:00.0000000Z,1.001,0.9963,63003189.43,2019-12-01T00:00:00.0000000Z,55.049,41.027,81160.08123
Jan-20,2020-01-01T00:00:00.0000000Z,7168.3,9339.3,182284.0527,2020-01-01T00:00:00.0000000Z,128.66,179.68,1754990.188,2020-01-01T00:00:00.0000000Z,41.15,67.76,967747.5064,2020-01-01T00:00:00.0000000Z,0.032652,0.053794,174479162.2,2020-01-01T00:00:00.0000000Z,0.0020099,0.0023636,144359962.5,2020-01-01T00:00:00.0000000Z,0.044647,0.060831,108298885.3,2020-01-01T00:00:00.0000000Z,0.19236,0.2389,441686026.5,2020-01-01T00:00:00.0000000Z,0.552755,1.149,292597.5026,2020-01-01T00:00:00.0000000Z,1.014,0.8841,1496916.425,2020-01-01T00:00:00.0000000Z,27.34,66.2,606228.0251,2020-01-01T00:00:00.0000000Z,0.0013,0.0016,120958863.9,2020-01-01T00:00:00.0000000Z,0.9962,0.9983,58398205.56,2020-01-01T00:00:00.0000000Z,40.855,115.961,257263.214
Feb-20,2020-02-01T00:00:00.0000000Z,9337.1,8529.1,129239.4747,2020-02-01T00:00:00.0000000Z,179.68,217.78,2548585.871,2020-02-01T00:00:00.0000000Z,67.93,58.13,948151.788,2020-02-01T00:00:00.0000000Z,0.053762,0.047284,224145472.2,2020-02-01T00:00:00.0000000Z,0.0023593,0.0022133,317556965.9,2020-02-01T00:00:00.0000000Z,0.060375,0.056963,185409274.2,2020-02-01T00:00:00.0000000Z,0.23902,0.22883,651033294.3,2020-02-01T00:00:00.0000000Z,1.036572,1.281456,1595833.64,2020-02-01T00:00:00.0000000Z,0.8847,1.1298,1902734.199,2020-02-01T00:00:00.0000000Z,66.36,49,105278.924,2020-02-01T00:00:00.0000000Z,0.0016,0.00227,423629704.7,2020-02-01T00:00:00.0000000Z,0.9983,1.0002,73868730.45,2020-02-01T00:00:00.0000000Z,115.514,85.254,101856.829
Mar-20,2020-03-01T00:00:00.0000000Z,8526.1,6422.1,374848.4202,2020-03-01T00:00:00.0000000Z,217.31,133.1,4168217.664,2020-03-01T00:00:00.0000000Z,58.02,39.25,1252705.231,2020-03-01T00:00:00.0000000Z,0.047138,0.030575,370212721.3,2020-03-01T00:00:00.0000000Z,0.0022132,0.00179,305375570.1,2020-03-01T00:00:00.0000000Z,0.056944,0.040939,189196675.7,2020-03-01T00:00:00.0000000Z,0.22929,0.17374,871751151.7,2020-03-01T00:00:00.0000000Z,1.283764,0.977245,752377.1264,2020-03-01T00:00:00.0000000Z,1.1293,0.9968,1636154.722,2020-03-01T00:00:00.0000000Z,49.32,30.93,200629.1218,2020-03-01T00:00:00.0000000Z,0.00227,0.00128,412374136.6,2020-03-01T00:00:00.0000000Z,1.0002,1.0017,134040793.5,2020-03-01T00:00:00.0000000Z,85.328,64.946,161380.6709
Apr-20,2020-04-01T00:00:00.0000000Z,6422.2,8629.6,493231.2333,2020-04-01T00:00:00.0000000Z,133.02,206.2,4415679.466,2020-04-01T00:00:00.0000000Z,39.17,46.37,1218909.614,2020-04-01T00:00:00.0000000Z,0.0305,0.047481,222127283.2,2020-04-01T00:00:00.0000000Z,0.0017882,0.0023374,207984084.3,2020-04-01T00:00:00.0000000Z,0.040767,0.067277,140420453,2020-04-01T00:00:00.0000000Z,0.17409,0.21178,458191761.8,2020-04-01T00:00:00.0000000Z,0.966875,1.218623,2522336.461,2020-04-01T00:00:00.0000000Z,0.9703,1.0552,1307004.386,2020-04-01T00:00:00.0000000Z,30.92,44.61,149920.2035,2020-04-01T00:00:00.0000000Z,0.00124,0.00205,344590199.3,2020-04-01T00:00:00.0000000Z,1.0018,1.0005,247020402,2020-04-01T00:00:00.0000000Z,64.978,80.817,88228.89156
May-20,2020-05-01T00:00:00.0000000Z,8628.3,9447.4,273682.8022,2020-05-01T00:00:00.0000000Z,206.16,231.76,1904909.998,2020-05-01T00:00:00.0000000Z,46.38,45.59,547814.6292,2020-05-01T00:00:00.0000000Z,0.047609,0.074002,457637649.2,2020-05-01T00:00:00.0000000Z,0.0024632,0.0025378,236250086.3,2020-05-01T00:00:00.0000000Z,0.06762,0.070787,179281499.7,2020-05-01T00:00:00.0000000Z,0.21139,0.20239,308141079.8,2020-05-01T00:00:00.0000000Z,1.229269,1.19798,544785.5119,2020-05-01T00:00:00.0000000Z,1.0808,1.0908,1277462.93,2020-05-01T00:00:00.0000000Z,44.81,51.77,65244.31927,2020-05-01T00:00:00.0000000Z,0.00212,0.00235,494496735.1,2020-05-01T00:00:00.0000000Z,1.0003,0.9994,209405899.9,2020-05-01T00:00:00.0000000Z,81.3,76.331,57169.60406
Jun-20,2020-06-01T00:00:00.0000000Z,9447.9,9133.9,159149.8859,2020-06-01T00:00:00.0000000Z,231.52,225.68,1478852.515,2020-06-01T00:00:00.0000000Z,45.59,41.25,441106.3834,2020-06-01T00:00:00.0000000Z,0.073825,0.083837,523315451.1,2020-06-01T00:00:00.0000000Z,0.0025567,0.0023029,194199055.2,2020-06-01T00:00:00.0000000Z,0.070155,0.066922,154432228,2020-06-01T00:00:00.0000000Z,0.2022,0.17538,268615202.3,2020-06-01T00:00:00.0000000Z,1.197982,1.145737,459618.9895,2020-06-01T00:00:00.0000000Z,1.0909,1.1258,1378321.293,2020-06-01T00:00:00.0000000Z,51.99,51.51,66990.58354,2020-06-01T00:00:00.0000000Z,0.00237,0.00281,926797920.8,2020-06-01T00:00:00.0000000Z,0.9994,0.9998,172482345.5,2020-06-01T00:00:00.0000000Z,76.093,68.16,42567.56452
Jul-20,2020-07-01T00:00:00.0000000Z,9135,11356.2,119522.5584,2020-07-01T00:00:00.0000000Z,225.61,347,1755724.521,2020-07-01T00:00:00.0000000Z,41.18,58.29,766313.4848,2020-07-01T00:00:00.0000000Z,0.083352,0.140104,973862572.2,2020-07-01T00:00:00.0000000Z,0.0023047,0.0032214,3692148942,2020-07-01T00:00:00.0000000Z,0.066593,0.096714,275930743,2020-07-01T00:00:00.0000000Z,0.17534,0.26013,448968160.7,2020-07-01T00:00:00.0000000Z,1.137183,1.280154,478859.9621,2020-07-01T00:00:00.0000000Z,1.1255,1.5239,2524069.051,2020-07-01T00:00:00.0000000Z,51.55,74.36,87193.54083,2020-07-01T00:00:00.0000000Z,0.00279,0.00305,862186014.2,2020-07-01T00:00:00.0000000Z,0.9998,1.0015,189913177.4,2020-07-01T00:00:00.0000000Z,67.767,82.629,66764.51436
Aug-20,2020-08-01T00:00:00.0000000Z,11356.1,11656.9,132919.978,2020-08-01T00:00:00.0000000Z,346.9,433.98,2404929.375,2020-08-01T00:00:00.0000000Z,58.26,60.97,1545919.325,2020-08-01T00:00:00.0000000Z,0.140017,0.122566,534900524.5,2020-08-01T00:00:00.0000000Z,0.003214,0.0032268,1052103058,2020-08-01T00:00:00.0000000Z,0.097,0.096914,247333476,2020-08-01T00:00:00.0000000Z,0.25991,0.28132,827925001.3,2020-08-01T00:00:00.0000000Z,1.291871,1.799,1534766.035,2020-08-01T00:00:00.0000000Z,1.5264,3.6183,7949640.38,2020-08-01T00:00:00.0000000Z,75.24,78.72,197436.364,2020-08-01T00:00:00.0000000Z,0.00305,0.00458,1128242838,2020-08-01T00:00:00.0000000Z,1.0014,1.0002,360641868.1,2020-08-01T00:00:00.0000000Z,82.725,86.271,162348.7192
Sep-20,2020-09-01T00:00:00.0000000Z,11657.2,10774.9,117605.7608,2020-09-01T00:00:00.0000000Z,434,359.69,2639400.99,2020-09-01T00:00:00.0000000Z,61.05,46.24,863689.9032,2020-09-01T00:00:00.0000000Z,0.122922,0.10136,373312022.3,2020-09-01T00:00:00.0000000Z,0.0032122,0.0026279,843058126.2,2020-09-01T00:00:00.0000000Z,0.096887,0.0746,138734872.9,2020-09-01T00:00:00.0000000Z,0.2814,0.24184,365107955.9,2020-09-01T00:00:00.0000000Z,1.795903,1.196873,816619.4363,2020-09-01T00:00:00.0000000Z,3.5996,2.5682,2851237.184,2020-09-01T00:00:00.0000000Z,78.51,63.94,127710.6471,2020-09-01T00:00:00.0000000Z,0.00458,0.00308,551848488.5,2020-09-01T00:00:00.0000000Z,1.0002,1,429042187.7,2020-09-01T00:00:00.0000000Z,86.041,69.126,60058.27898
Oct-20,2020-10-01T00:00:00.0000000Z,10774.9,13809.1,126881.7274,2020-10-01T00:00:00.0000000Z,359.7,386.81,1371747.913,2020-10-01T00:00:00.0000000Z,46.31,55.82,912902.8817,2020-10-01T00:00:00.0000000Z,0.10147,0.093183,284540965.9,2020-10-01T00:00:00.0000000Z,0.002657,0.0025752,597389422.5,2020-10-01T00:00:00.0000000Z,0.074846,0.077742,146386096.4,2020-10-01T00:00:00.0000000Z,0.24198,0.23999,299254466.6,2020-10-01T00:00:00.0000000Z,1.182999,1.052737,403997.2637,2020-10-01T00:00:00.0000000Z,2.5738,3.2141,3504454.389,2020-10-01T00:00:00.0000000Z,64.3,58.12,132922.658,2020-10-01T00:00:00.0000000Z,0.0031,0.00247,385476983.1,2020-10-01T00:00:00.0000000Z,0.9999,1.0009,386452936.1,2020-10-01T00:00:00.0000000Z,69.14,70.231,65521.67667
Nov-20,2020-11-01T00:00:00.0000000Z,13799,19708.1,218391.8895,2020-11-01T00:00:00.0000000Z,386.62,616.65,2777676.584,2020-11-01T00:00:00.0000000Z,55.76,87.67,2395191.046,2020-11-01T00:00:00.0000000Z,0.093162,0.172279,803994983.5,2020-11-01T00:00:00.0000000Z,0.0025616,0.003545,851897525,2020-11-01T00:00:00.0000000Z,0.077737,0.203011,750043330.3,2020-11-01T00:00:00.0000000Z,0.23975,0.66415,1829435625,2020-11-01T00:00:00.0000000Z,1.031689,1.328984,839585.8715,2020-11-01T00:00:00.0000000Z,3.2167,7.0667,3910160.35,2020-11-01T00:00:00.0000000Z,58,78.96,322220.49,2020-11-01T00:00:00.0000000Z,0.00249,0.00338,826923135,2020-11-01T00:00:00.0000000Z,1.0009,1.0005,723075783.3,2020-11-01T00:00:00.0000000Z,70.395,113.197,199658.4439
Dec-20,2020-12-01T00:00:00.0000000Z,19706.5,28959.2,220494.001,2020-12-01T00:00:00.0000000Z,616.84,737.45,2574697.617,2020-12-01T00:00:00.0000000Z,87.83,124.55,3369865.51,2020-12-01T00:00:00.0000000Z,0.17228,0.181689,887920150.7,2020-12-01T00:00:00.0000000Z,0.0035606,0.0046843,3262857497,2020-12-01T00:00:00.0000000Z,0.20302,0.127627,591027372.8,2020-12-01T00:00:00.0000000Z,0.6647,0.2195,3200681425,2020-12-01T00:00:00.0000000Z,1.328611,1.14625,967971.7621,2020-12-01T00:00:00.0000000Z,7.0815,6.2,3006900.731,2020-12-01T00:00:00.0000000Z,78.96,63.89,205582.5881,2020-12-01T00:00:00.0000000Z,0.00337,0.00312,925394492.2,2020-12-01T00:00:00.0000000Z,1.0007,1.001,1368380785,2020-12-01T00:00:00.0000000Z,112.833,99.531,193976.039
Jan-21,2021-01-01T00:00:00.0000000Z,28959.4,33122,359063.1376,2021-01-01T00:00:00.0000000Z,737.35,1313.7,5912134.837,2021-01-01T00:00:00.0000000Z,124.45,129.68,3702311.961,2021-01-01T00:00:00.0000000Z,0.181702,0.345201,1809088580,2021-01-01T00:00:00.0000000Z,0.0046804,0.037,23559448056,2021-01-01T00:00:00.0000000Z,0.127619,0.307,1354089674,2021-01-01T00:00:00.0000000Z,0.21994,0.49561,2719720094,2021-01-01T00:00:00.0000000Z,1.144953,1.322039,1456412.338,2021-01-01T00:00:00.0000000Z,6.2,6.5927,6945475.195,2021-01-01T00:00:00.0000000Z,64.18,85.61,492595.6807,2021-01-01T00:00:00.0000000Z,0.00312,0.0074,3612022290,2021-01-01T00:00:00.0000000Z,1.0011,1.0008,2304394657,2021-01-01T00:00:00.0000000Z,99.72,102.245,503512.2448
Feb-21,2021-02-01T00:00:00.0000000Z,33121.8,45245.4,202353.1885,2021-02-01T00:00:00.0000000Z,1313.02,1422.7,3518318.778,2021-02-01T00:00:00.0000000Z,129.45,165.39,4147055.372,2021-02-01T00:00:00.0000000Z,0.345201,1.315604,2706574695,2021-02-01T00:00:00.0000000Z,0.0369461,0.0482549,20695748910,2021-02-01T00:00:00.0000000Z,0.307,0.406,868064165.6,2021-02-01T00:00:00.0000000Z,0.49576,0.41661,1665086039,2021-02-01T00:00:00.0000000Z,1.3,2.912001,5749559.589,2021-02-01T00:00:00.0000000Z,6.4876,8.8705,5635683.924,2021-02-01T00:00:00.0000000Z,85.35,111.34,531349.7764,2021-02-01T00:00:00.0000000Z,0.00744,0.00964,5393810127,2021-02-01T00:00:00.0000000Z,1.0008,1.0016,2414360517,2021-02-01T00:00:00.0000000Z,102.389,197.113,619023.1791
Mar-21,2021-03-01T00:00:00.0000000Z,45234.7,58786.2,171975.1415,2021-03-01T00:00:00.0000000Z,1422.47,1918.89,2015957.329,2021-03-01T00:00:00.0000000Z,165.48,196.81,2111955.466,2021-03-01T00:00:00.0000000Z,1.316434,1.19237,1524964467,2021-03-01T00:00:00.0000000Z,0.048308,0.0538292,3169104765,2021-03-01T00:00:00.0000000Z,0.406521,0.405683,300209307.3,2021-03-01T00:00:00.0000000Z,0.41662,0.56954,646929301,2021-03-01T00:00:00.0000000Z,2.938605,6.24,3541262.677,2021-03-01T00:00:00.0000000Z,9.0236,11.9979,1720525.038,2021-03-01T00:00:00.0000000Z,111.41,158.36,329561.3802,2021-03-01T00:00:00.0000000Z,0.00965,0.02585,6533422481,2021-03-01T00:00:00.0000000Z,1.0016,1.0004,3183256572,2021-03-01T00:00:00.0000000Z,197.2,222.759,178540.7675
Apr-21,2021-04-01T00:00:00.0000000Z,58780.4,57780,137564.848,2021-04-01T00:00:00.0000000Z,1919.47,2776.47,2635571.542,2021-04-01T00:00:00.0000000Z,196.96,271.55,3007818.356,2021-04-01T00:00:00.0000000Z,1.192458,1.354226,894478014.5,2021-04-01T00:00:00.0000000Z,0.0538285,0.3384562,14208367904,2021-04-01T00:00:00.0000000Z,0.405684,0.529969,566020783.4,2021-04-01T00:00:00.0000000Z,0.57029,1.60042,1613483171,2021-04-01T00:00:00.0000000Z,6.241653,5.449347,2431627.442,2021-04-01T00:00:00.0000000Z,11.9979,23.3121,3703859.163,2021-04-01T00:00:00.0000000Z,158.42,245.63,413598.0596,2021-04-01T00:00:00.0000000Z,0.02585,0.04077,12081528016,2021-04-01T00:00:00.0000000Z,1.0003,1.0011,4258523555,2021-04-01T00:00:00.0000000Z,222.419,320.197,337090.0744
May-21,2021-05-01T00:00:00.0000000Z,57780.3,37303.8,255223.0607,2021-05-01T00:00:00.0000000Z,2776.47,2705.69,4935638.901,2021-05-01T00:00:00.0000000Z,271.52,188.09,4110227.181,2021-05-01T00:00:00.0000000Z,1.354038,1.74,1946820594,2021-05-01T00:00:00.0000000Z,0.3382934,0.3258743,11065476281,2021-05-01T00:00:00.0000000Z,0.52997,0.4022,733135237.7,2021-05-01T00:00:00.0000000Z,1.60146,1.04118,1182085471,2021-05-01T00:00:00.0000000Z,5.43333,3.555353,5158677.445,2021-05-01T00:00:00.0000000Z,23.3321,13.8872,4334058.153,2021-05-01T00:00:00.0000000Z,245.77,162.41,641654.6053,2021-05-01T00:00:00.0000000Z,0.04075,0.01785,12427134962,2021-05-01T00:00:00.0000000Z,1.0011,1.0003,6342790895,2021-05-01T00:00:00.0000000Z,319.804,197.793,578456.6271
Jun-21,2021-06-01T00:00:00.0000000Z,37273.1,35046.2,195562.5828,2021-06-01T00:00:00.0000000Z,2705.26,2276.66,2414396.344,2021-06-01T00:00:00.0000000Z,188.06,144.17,1680385.119,2021-06-01T00:00:00.0000000Z,1.74,1.384683,907550695.3,2021-06-01T00:00:00.0000000Z,0.3254472,0.2542857,3318225735,2021-06-01T00:00:00.0000000Z,0.4022,0.284498,244792078.3,2021-06-01T00:00:00.0000000Z,1.04108,0.70304,342872879.2,2021-06-01T00:00:00.0000000Z,3.574444,2.671989,1605193.9,2021-06-01T00:00:00.0000000Z,13.7462,16.2969,2044321.212,2021-06-01T00:00:00.0000000Z,161.52,131.01,262564.745,2021-06-01T00:00:00.0000000Z,0.01785,0.0133,7034172763,2021-06-01T00:00:00.0000000Z,1.0003,1.0002,4274438324,2021-06-01T00:00:00.0000000Z,197.581,145.4,236027.7444
