Month,btc_start_date,price_close,volume_traded,eth_start_date,price_close,volume_traded,ltc_start_date,price_close,volume_traded,ADA_start_date,price_close,volume_traded,btc_start_date,price_close,volume_traded,XLM_start_date,price_close,volume_traded,XRP_start_date,price_close,volume_traded,btc_start_date,price_close,volume_traded,btc_start_date,price_close,volume_traded,ZEC_start_date,price_close,volume_traded,btc_start_date,price_close,volume_traded,USDT_start_date,price_close,volume_traded,DASH_start_date,price_close,volume_traded,btc_start_date,price_close,volume_traded
Oct,2019-10-11T00:00:00.0000000Z,8164.5,21621.286,2019-10-11T00:00:00.0000000Z,180.52,210062.9217,2019-10-11T00:00:00.0000000Z,54.6,65731.70746,2019-10-11T00:00:00.0000000Z,0.039661,11735700.44,2019-10-11T00:00:00.0000000Z,0,0,2019-10-11T00:00:00.0000000Z,0.063369,10093711.26,2019-10-11T00:00:00.0000000Z,0.28827,60160709.63,2019-10-11T00:00:00.0000000Z,0,0,2019-10-11T00:00:00.0000000Z,0,0,2019-10-11T00:00:00.0000000Z,0.28827,60160709.63,2019-10-11T00:00:00.0000000Z,0,0,2019-10-11T00:00:00.0000000Z,1.0003,9661836.842,2019-10-11T00:00:00.0000000Z,71.225,12198.02331,2019-10-11T00:00:00.0000000Z,0,0
Oct,2019-10-16T00:00:00.0000000Z,8240.2,23542.86646,2019-10-16T00:00:00.0000000Z,175.55,179947.3951,2019-10-16T00:00:00.0000000Z,54.93,85310.3544,2019-10-16T00:00:00.0000000Z,0.039594,16442819.73,2019-10-16T00:00:00.0000000Z,0,0,2019-10-16T00:00:00.0000000Z,0.063351,9088772.311,2019-10-16T00:00:00.0000000Z,0.29407,79854229.91,2019-10-16T00:00:00.0000000Z,0,0,2019-10-16T00:00:00.0000000Z,0,0,2019-10-16T00:00:00.0000000Z,0.29407,79854229.91,2019-10-16T00:00:00.0000000Z,0,0,2019-10-16T00:00:00.0000000Z,1.0013,6398029.879,2019-10-16T00:00:00.0000000Z,69.26,6934.48836,2019-10-16T00:00:00.0000000Z,0,0
Oct,2019-10-21T00:00:00.0000000Z,8665.2,39775.2862,2019-10-21T00:00:00.0000000Z,181.83,254367.7768,2019-10-21T00:00:00.0000000Z,56.97,116133.8104,2019-10-21T00:00:00.0000000Z,0.041165,20175286.91,2019-10-21T00:00:00.0000000Z,0,0,2019-10-21T00:00:00.0000000Z,0.064396,19483200.42,2019-10-21T00:00:00.0000000Z,0.29856,78854197.03,2019-10-21T00:00:00.0000000Z,0,0,2019-10-21T00:00:00.0000000Z,0.7619,10263.82371,2019-10-21T00:00:00.0000000Z,0.29856,78854197.03,2019-10-21T00:00:00.0000000Z,0.002,9404083.174,2019-10-21T00:00:00.0000000Z,1.0009,9133679.463,2019-10-21T00:00:00.0000000Z,70.178,9707.291598,2019-10-21T00:00:00.0000000Z,2.83382,205782.6004
Oct,2019-10-26T00:00:00.0000000Z,9166.2,62339.94075,2019-10-26T00:00:00.0000000Z,183.54,277965.6144,2019-10-26T00:00:00.0000000Z,58.06,152643.0867,2019-10-26T00:00:00.0000000Z,0.041704,21131057.37,2019-10-26T00:00:00.0000000Z,0,0,2019-10-26T00:00:00.0000000Z,0.064012,21593917.09,2019-10-26T00:00:00.0000000Z,0.29523,81061712.65,2019-10-26T00:00:00.0000000Z,0,0,2019-10-26T00:00:00.0000000Z,0.7918,136772.5597,2019-10-26T00:00:00.0000000Z,0.29523,81061712.65,2019-10-26T00:00:00.0000000Z,0.00205,25791800.35,2019-10-26T00:00:00.0000000Z,1.0011,11442209.95,2019-10-26T00:00:00.0000000Z,72.05,16038.07022,2019-10-26T00:00:00.0000000Z,2.61255,582724.7223
Oct,2019-10-31T00:00:00.0000000Z,9415.3,21401.67104,2019-10-31T00:00:00.0000000Z,186.19,119997.827,2019-10-31T00:00:00.0000000Z,61.38,74790.78734,2019-10-31T00:00:00.0000000Z,0.04317,8477384.95,2019-10-31T00:00:00.0000000Z,0,0,2019-10-31T00:00:00.0000000Z,0.079453,16751074.68,2019-10-31T00:00:00.0000000Z,0.29959,49086946.36,2019-10-31T00:00:00.0000000Z,0,0,2019-10-31T00:00:00.0000000Z,0.8125,35498.89351,2019-10-31T00:00:00.0000000Z,0.29959,49086946.36,2019-10-31T00:00:00.0000000Z,0.00208,9226539.265,2019-10-31T00:00:00.0000000Z,1.0017,9023795.892,2019-10-31T00:00:00.0000000Z,72.846,6208.027556,2019-10-31T00:00:00.0000000Z,2.6843,113606.8171
Nov,2019-11-05T00:00:00.0000000Z,8812,24874.5129,2019-11-05T00:00:00.0000000Z,184.85,156622.0886,2019-11-05T00:00:00.0000000Z,62.12,91543.42342,2019-11-05T00:00:00.0000000Z,0.04227,12087942.61,2019-11-05T00:00:00.0000000Z,0,0,2019-11-05T00:00:00.0000000Z,0.073,34474256.36,2019-11-05T00:00:00.0000000Z,0.28018,87256892.68,2019-11-05T00:00:00.0000000Z,0,0,2019-11-05T00:00:00.0000000Z,0.7736,90729.49919,2019-11-05T00:00:00.0000000Z,0.28018,87256892.68,2019-11-05T00:00:00.0000000Z,0.00202,14189835.99,2019-11-05T00:00:00.0000000Z,0.9995,12531403.62,2019-11-05T00:00:00.0000000Z,69.548,9783.941246,2019-11-05T00:00:00.0000000Z,2.79745,292699.1025
Nov,2019-11-10T00:00:00.0000000Z,8632.1,19190.65017,2019-11-10T00:00:00.0000000Z,184.5,104715.8199,2019-11-10T00:00:00.0000000Z,58.9,80138.88401,2019-11-10T00:00:00.0000000Z,0.042866,24872883.18,2019-11-10T00:00:00.0000000Z,0,0,2019-11-10T00:00:00.0000000Z,0.074001,26001899.91,2019-11-10T00:00:00.0000000Z,0.26814,61717172.65,2019-11-10T00:00:00.0000000Z,0,0,2019-11-10T00:00:00.0000000Z,0.767,34522.08657,2019-11-10T00:00:00.0000000Z,0.26814,61717172.65,2019-11-10T00:00:00.0000000Z,0.002,22817964.27,2019-11-10T00:00:00.0000000Z,0.9986,13194152.83,2019-11-10T00:00:00.0000000Z,68.526,4428.264257,2019-11-10T00:00:00.0000000Z,3.0487,395059.5562
Nov,2019-11-15T00:00:00.0000000Z,8122.1,22866.97546,2019-11-15T00:00:00.0000000Z,175.64,118191.8926,2019-11-15T00:00:00.0000000Z,55.08,69800.89996,2019-11-15T00:00:00.0000000Z,0.0422,18857321.21,2019-11-15T00:00:00.0000000Z,0,0,2019-11-15T00:00:00.0000000Z,0.065313,31702016.45,2019-11-15T00:00:00.0000000Z,0.2535,52079292.14,2019-11-15T00:00:00.0000000Z,0,0,2019-11-15T00:00:00.0000000Z,0.6981,15847.32124,2019-11-15T00:00:00.0000000Z,0.2535,52079292.14,2019-11-15T00:00:00.0000000Z,0.00184,7297211.78,2019-11-15T00:00:00.0000000Z,0.9988,8185953.439,2019-11-15T00:00:00.0000000Z,65.184,2861.936549,2019-11-15T00:00:00.0000000Z,2.72876,267791.1835
Nov,2019-11-20T00:00:00.0000000Z,6903.9,44041.25904,2019-11-20T00:00:00.0000000Z,140.12,242109.7368,2019-11-20T00:00:00.0000000Z,43.93,177837.8875,2019-11-20T00:00:00.0000000Z,0.035114,20946610.1,2019-11-20T00:00:00.0000000Z,0,0,2019-11-20T00:00:00.0000000Z,0.055492,61255412.79,2019-11-20T00:00:00.0000000Z,0.21956,65157087.78,2019-11-20T00:00:00.0000000Z,0.65,192223.5092,2019-11-20T00:00:00.0000000Z,0.5803,35047.88571,2019-11-20T00:00:00.0000000Z,0.21956,65157087.78,2019-11-20T00:00:00.0000000Z,0.00151,15146688.88,2019-11-20T00:00:00.0000000Z,1.0008,9282430.716,2019-11-20T00:00:00.0000000Z,51.07,8436.474162,2019-11-20T00:00:00.0000000Z,2.21337,517805.2409
Nov,2019-11-25T00:00:00.0000000Z,7756.8,49925.09008,2019-11-25T00:00:00.0000000Z,154.78,244793.2072,2019-11-25T00:00:00.0000000Z,48.67,117868.952,2019-11-25T00:00:00.0000000Z,0.041256,30270923.3,2019-11-25T00:00:00.0000000Z,0,0,2019-11-25T00:00:00.0000000Z,0.059099,40827629.95,2019-11-25T00:00:00.0000000Z,0.23023,85403612.22,2019-11-25T00:00:00.0000000Z,0.698156,402346.114,2019-11-25T00:00:00.0000000Z,0.6327,32219.64752,2019-11-25T00:00:00.0000000Z,0.23023,85403612.22,2019-11-25T00:00:00.0000000Z,0.00161,13150687.19,2019-11-25T00:00:00.0000000Z,1.0009,11006772.61,2019-11-25T00:00:00.0000000Z,56.759,20450.21684,2019-11-25T00:00:00.0000000Z,2.33432,294895.6187
Nov,2019-11-30T00:00:00.0000000Z,7190.5,31351.96522,2019-11-30T00:00:00.0000000Z,145.3,117773.4423,2019-11-30T00:00:00.0000000Z,44.66,67262.06615,2019-11-30T00:00:00.0000000Z,0.037239,15755742.01,2019-11-30T00:00:00.0000000Z,0,0,2019-11-30T00:00:00.0000000Z,0.055107,23548926.74,2019-11-30T00:00:00.0000000Z,0.21414,39949375.55,2019-11-30T00:00:00.0000000Z,0.660204,122945.0718,2019-11-30T00:00:00.0000000Z,0.5592,16185.26024,2019-11-30T00:00:00.0000000Z,0.21414,39949375.55,2019-11-30T00:00:00.0000000Z,0.00147,6572908.545,2019-11-30T00:00:00.0000000Z,1,6648700.178,2019-11-30T00:00:00.0000000Z,50.62,18207.61754,2019-11-30T00:00:00.0000000Z,2.0411,116304.0166
Dec,2019-12-05T00:00:00.0000000Z,7334.5,24975.32835,2019-12-05T00:00:00.0000000Z,147.45,91938.68786,2019-12-05T00:00:00.0000000Z,44.41,54466.11353,2019-12-05T00:00:00.0000000Z,0.037331,10002839.91,2019-12-05T00:00:00.0000000Z,0,0,2019-12-05T00:00:00.0000000Z,0.054598,19138379.37,2019-12-05T00:00:00.0000000Z,0.22431,58045159.13,2019-12-05T00:00:00.0000000Z,0.660952,2763.746367,2019-12-05T00:00:00.0000000Z,0.5622,38108.31018,2019-12-05T00:00:00.0000000Z,0.22431,58045159.13,2019-12-05T00:00:00.0000000Z,0.00149,5860851.844,2019-12-05T00:00:00.0000000Z,0.9992,9077757.615,2019-12-05T00:00:00.0000000Z,51.044,10306.89824,2019-12-05T00:00:00.0000000Z,2.08425,592701.7805
Dec,2019-12-10T00:00:00.0000000Z,7067.5,16855.17724,2019-12-10T00:00:00.0000000Z,141.77,104013.6657,2019-12-10T00:00:00.0000000Z,43.29,36639.05124,2019-12-10T00:00:00.0000000Z,0.036148,14163302.97,2019-12-10T00:00:00.0000000Z,0,0,2019-12-10T00:00:00.0000000Z,0.050845,30409886.83,2019-12-10T00:00:00.0000000Z,0.21597,36958409.52,2019-12-10T00:00:00.0000000Z,0.591005,23360.853,2019-12-10T00:00:00.0000000Z,0.6915,310681.1636,2019-12-10T00:00:00.0000000Z,0.21597,36958409.52,2019-12-10T00:00:00.0000000Z,0.00144,7512686.969,2019-12-10T00:00:00.0000000Z,0.9996,11989307.84,2019-12-10T00:00:00.0000000Z,49.447,11500.56381,2019-12-10T00:00:00.0000000Z,1.99843,291749.2714
Dec,2019-12-15T00:00:00.0000000Z,7149.8,30005.98527,2019-12-15T00:00:00.0000000Z,128.12,322165.2852,2019-12-15T00:00:00.0000000Z,39.69,131180.1033,2019-12-15T00:00:00.0000000Z,0.032976,17151220.17,2019-12-15T00:00:00.0000000Z,0,0,2019-12-15T00:00:00.0000000Z,0.044993,25327263.5,2019-12-15T00:00:00.0000000Z,0.18787,121853517.3,2019-12-15T00:00:00.0000000Z,0.507628,68191.24933,2019-12-15T00:00:00.0000000Z,0.8912,766150.2204,2019-12-15T00:00:00.0000000Z,0.18787,121853517.3,2019-12-15T00:00:00.0000000Z,0.00139,24301462.62,2019-12-15T00:00:00.0000000Z,0.9997,17036976.98,2019-12-15T00:00:00.0000000Z,42.886,16000.93832,2019-12-15T00:00:00.0000000Z,1.80033,464698.7774
Dec,2019-12-20T00:00:00.0000000Z,7253.3,21940.92915,2019-12-20T00:00:00.0000000Z,127.74,127677.3848,2019-12-20T00:00:00.0000000Z,40.3,60972.88148,2019-12-20T00:00:00.0000000Z,0.033951,9681132.251,2019-12-20T00:00:00.0000000Z,0.002008,4672606.667,2019-12-20T00:00:00.0000000Z,0.045106,10987883.84,2019-12-20T00:00:00.0000000Z,0.19043,44343511.48,2019-12-20T00:00:00.0000000Z,0.56,16395.71015,2019-12-20T00:00:00.0000000Z,0.8501,445915.7486,2019-12-20T00:00:00.0000000Z,0.19043,44343511.48,2019-12-20T00:00:00.0000000Z,0.00138,5273455.516,2019-12-20T00:00:00.0000000Z,0.9992,7388152.432,2019-12-20T00:00:00.0000000Z,41.604,6319.705956,2019-12-20T00:00:00.0000000Z,1.84851,389644.2667
Dec,2019-12-25T00:00:00.0000000Z,7391,17696.08865,2019-12-25T00:00:00.0000000Z,134.31,135774.6778,2019-12-25T00:00:00.0000000Z,43.09,50556.37203,2019-12-25T00:00:00.0000000Z,0.034274,20782349.11,2019-12-25T00:00:00.0000000Z,0.00203,7173587.125,2019-12-25T00:00:00.0000000Z,0.046184,7300802.542,2019-12-25T00:00:00.0000000Z,0.19658,29541889.15,2019-12-25T00:00:00.0000000Z,0.57,890.6583261,2019-12-25T00:00:00.0000000Z,1.0038,342964.7239,2019-12-25T00:00:00.0000000Z,0.19658,29541889.15,2019-12-25T00:00:00.0000000Z,0.00139,3416039.416,2019-12-25T00:00:00.0000000Z,0.9988,8585452.001,2019-12-25T00:00:00.0000000Z,44.602,15784.31008,2019-12-25T00:00:00.0000000Z,1.89504,71716.79778
Dec,2019-12-30T00:00:00.0000000Z,7209.7,3770.13995,2019-12-30T00:00:00.0000000Z,131.1,31748.23079,2019-12-30T00:00:00.0000000Z,42.22,12892.85529,2019-12-30T00:00:00.0000000Z,0.033341,1931346.39,2019-12-30T00:00:00.0000000Z,0.002028,7130346.259,2019-12-30T00:00:00.0000000Z,0.045326,1105533.097,2019-12-30T00:00:00.0000000Z,0.19272,12273380.91,2019-12-30T00:00:00.0000000Z,0.573457,1030.005624,2019-12-30T00:00:00.0000000Z,1.0343,65793.06046,2019-12-30T00:00:00.0000000Z,0.19272,12273380.91,2019-12-30T00:00:00.0000000Z,0.00131,927261.0766,2019-12-30T00:00:00.0000000Z,0.9966,2130802.036,2019-12-30T00:00:00.0000000Z,41.967,3437.705276,2019-12-30T00:00:00.0000000Z,1.81834,11943.651
