Month,btc_start_date,price_close,volume_traded,eth_start_date,price_close,volume_traded,ltc_start_date,price_close,volume_traded,ZEC_start_date,price_close,volume_traded,XLM_start_date,price_close,volume_traded,XRP_start_date,price_close,volume_traded,USDT_start_date,price_close,volume_traded,DASH_start_date,price_close,volume_traded
Oct,2017-10-26T00:00:00.0000000Z,0,0,2017-10-26T00:00:00.0000000Z,0,0,2017-10-26T00:00:00.0000000Z,56.29,79828.20203,2017-10-26T00:00:00.0000000Z,0.2016,16126658.19,2017-10-26T00:00:00.0000000Z,0,0,2017-10-26T00:00:00.0000000Z,0.2016,16126658.19,2017-10-26T00:00:00.0000000Z,1.001,5399672.266,2017-10-26T00:00:00.0000000Z,284.27,2855.868634
Oct,2017-10-31T00:00:00.0000000Z,7369.9,23948.70088,2017-10-31T00:00:00.0000000Z,299.41,108836.3196,2017-10-31T00:00:00.0000000Z,54.89,116614.6058,2017-10-31T00:00:00.0000000Z,0.2011,35703098.94,2017-10-31T00:00:00.0000000Z,0,0,2017-10-31T00:00:00.0000000Z,0.2011,35703098.94,2017-10-31T00:00:00.0000000Z,1.0045,4365860.199,2017-10-31T00:00:00.0000000Z,275.16,4457.796407
Nov,2017-11-05T00:00:00.0000000Z,7152.4,21798.10739,2017-11-05T00:00:00.0000000Z,319.76,141087.5244,2017-11-05T00:00:00.0000000Z,64.24,248411.419,2017-11-05T00:00:00.0000000Z,0.21735,25832783.15,2017-11-05T00:00:00.0000000Z,0,0,2017-11-05T00:00:00.0000000Z,0.21735,25832783.15,2017-11-05T00:00:00.0000000Z,1.0055,3473209.543,2017-11-05T00:00:00.0000000Z,330.94,8512.138418
Nov,2017-11-10T00:00:00.0000000Z,6660.6,42151.42933,2017-11-10T00:00:00.0000000Z,335,831158.8769,2017-11-10T00:00:00.0000000Z,63.22,208925.1416,2017-11-10T00:00:00.0000000Z,0.20365,48098658.61,2017-11-10T00:00:00.0000000Z,0,0,2017-11-10T00:00:00.0000000Z,0.20365,48098658.61,2017-11-10T00:00:00.0000000Z,1.0097,4106536.604,2017-11-10T00:00:00.0000000Z,425.4,20229.84828
Nov,2017-11-15T00:00:00.0000000Z,8000,28790.01156,2017-11-15T00:00:00.0000000Z,351.11,177144.4028,2017-11-15T00:00:00.0000000Z,71.08,171639.0813,2017-11-15T00:00:00.0000000Z,0.23,64578576.77,2017-11-15T00:00:00.0000000Z,0,0,2017-11-15T00:00:00.0000000Z,0.23,64578576.77,2017-11-15T00:00:00.0000000Z,0.9943,5299575.223,2017-11-15T00:00:00.0000000Z,441.17,9681.500896
Nov,2017-11-20T00:00:00.0000000Z,8173.1,17978.71421,2017-11-20T00:00:00.0000000Z,466.99,205212.4792,2017-11-20T00:00:00.0000000Z,75.99,164735.5653,2017-11-20T00:00:00.0000000Z,0.24,45874760.33,2017-11-20T00:00:00.0000000Z,0,0,2017-11-20T00:00:00.0000000Z,0.24,45874760.33,2017-11-20T00:00:00.0000000Z,0.991,3708241.439,2017-11-20T00:00:00.0000000Z,557,13998.57736
Nov,2017-11-25T00:00:00.0000000Z,9795.8,21367.44301,2017-11-25T00:00:00.0000000Z,424,184933.4872,2017-11-25T00:00:00.0000000Z,83.95,217614.1405,2017-11-25T00:00:00.0000000Z,0.2387,55411941.22,2017-11-25T00:00:00.0000000Z,0,0,2017-11-25T00:00:00.0000000Z,0.2387,55411941.22,2017-11-25T00:00:00.0000000Z,0.9988,3451747.881,2017-11-25T00:00:00.0000000Z,665.044,11046.41146
Nov,2017-11-30T00:00:00.0000000Z,11638,21927.28862,2017-11-30T00:00:00.0000000Z,467,147307.1147,2017-11-30T00:00:00.0000000Z,103.1,159642.4829,2017-11-30T00:00:00.0000000Z,0.25,35576903.14,2017-11-30T00:00:00.0000000Z,0,0,2017-11-30T00:00:00.0000000Z,0.25,35576903.14,2017-11-30T00:00:00.0000000Z,1.002,7258174.831,2017-11-30T00:00:00.0000000Z,769.29,11450.21199
Dec,2017-12-05T00:00:00.0000000Z,14682.9,24781.42521,2017-12-05T00:00:00.0000000Z,461.98,155397.5128,2017-12-05T00:00:00.0000000Z,148.49,211730.0046,2017-12-05T00:00:00.0000000Z,0.2373,58706242.83,2017-12-05T00:00:00.0000000Z,0,0,2017-12-05T00:00:00.0000000Z,0.2373,58706242.83,2017-12-05T00:00:00.0000000Z,1.0014,7086083.021,2017-12-05T00:00:00.0000000Z,717.009,8806.987942
Dec,2017-12-10T00:00:00.0000000Z,16376.1,18490.18255,2017-12-10T00:00:00.0000000Z,685,224849.1142,2017-12-10T00:00:00.0000000Z,271.94,324305.3527,2017-12-10T00:00:00.0000000Z,0.87,123517736.5,2017-12-10T00:00:00.0000000Z,0,0,2017-12-10T00:00:00.0000000Z,0.87,123517736.5,2017-12-10T00:00:00.0000000Z,1.0033,5428026.987,2017-12-10T00:00:00.0000000Z,924.868,12169.09954
Dec,2017-12-15T00:00:00.0000000Z,17600.5,17476.5461,2017-12-15T00:00:00.0000000Z,808,165307.633,2017-12-15T00:00:00.0000000Z,341.64,140409.3751,2017-12-15T00:00:00.0000000Z,0.74797,78774544.06,2017-12-15T00:00:00.0000000Z,0,0,2017-12-15T00:00:00.0000000Z,0.74797,78774544.06,2017-12-15T00:00:00.0000000Z,1.0129,7993386.581,2017-12-15T00:00:00.0000000Z,1150.03,9060.906488
Dec,2017-12-20T00:00:00.0000000Z,13760,28811.37845,2017-12-20T00:00:00.0000000Z,666.56,206950.8901,2017-12-20T00:00:00.0000000Z,264.89,179483.9716,2017-12-20T00:00:00.0000000Z,0.9851,126301529.9,2017-12-20T00:00:00.0000000Z,0,0,2017-12-20T00:00:00.0000000Z,0.9851,126301529.9,2017-12-20T00:00:00.0000000Z,1.024,14718922.77,2017-12-20T00:00:00.0000000Z,1123.04,14437.05555
Dec,2017-12-25T00:00:00.0000000Z,14400.8,18083.30026,2017-12-25T00:00:00.0000000Z,738,107128.3374,2017-12-25T00:00:00.0000000Z,240.08,92305.1151,2017-12-25T00:00:00.0000000Z,1.95,107736062.2,2017-12-25T00:00:00.0000000Z,0,0,2017-12-25T00:00:00.0000000Z,1.95,107736062.2,2017-12-25T00:00:00.0000000Z,1.0161,14904692.28,2017-12-25T00:00:00.0000000Z,1091.29,4624.476765
Dec,2017-12-30T00:00:00.0000000Z,12600,4308.626513,2017-12-30T00:00:00.0000000Z,700,19762.65358,2017-12-30T00:00:00.0000000Z,212.12,31145.84861,2017-12-30T00:00:00.0000000Z,1.888,42552779.44,2017-12-30T00:00:00.0000000Z,0,0,2017-12-30T00:00:00.0000000Z,1.888,42552779.44,2017-12-30T00:00:00.0000000Z,1.0161,3658332.268,2017-12-30T00:00:00.0000000Z,964.025,1170.99516
