Date,BTC-USD,ETH-USD,LTC-USD,ADA-USD,XLM-USD,DOGE-USD
2020-11-01,13737.109375,396.3581848144531,55.587623596191406,0.09819699823856354,0.07847800105810165,0.0025820001028478146
2020-11-02,13550.4892578125,383.15673828125,53.817481994628906,0.0921429991722107,0.07565999776124954,0.002517000073567033
2020-11-03,13950.30078125,387.6021728515625,53.81962203979492,0.09343399852514267,0.07531099766492844,0.0025279999244958162
2020-11-04,14133.70703125,402.1419982910156,54.49910354614258,0.09536900371313095,0.07459300011396408,0.002532999962568283
2020-11-05,15579.8486328125,414.0673522949219,58.678497314453125,0.09699399769306183,0.0801749974489212,0.002616999903693795
2020-11-06,15565.880859375,454.71929931640625,63.13111114501953,0.10910499840974808,0.08387400209903717,0.0027600000612437725
2020-11-07,14833.75390625,435.713134765625,59.143646240234375,0.10137899965047836,0.07961399853229523,0.0026710000820457935
2020-11-08,15479.5673828125,453.5547790527344,61.05504608154297,0.10662099719047546,0.08153799921274185,0.002710999920964241
2020-11-09,15332.3154296875,444.1630554199219,59.36388397216797,0.10532499849796295,0.07967700064182281,0.0026700000744313
2020-11-10,15290.90234375,449.67962646484375,58.237342834472656,0.10580500215291977,0.07982800155878067,0.002753000007942319
2020-11-11,15701.33984375,462.9605407714844,59.51502990722656,0.10596500337123871,0.08069200068712234,0.002768999896943569
2020-11-12,16276.34375,461.0052795410156,60.365379333496094,0.10452499985694885,0.08066599816083908,0.002778999973088503
2020-11-13,16317.80859375,474.6264343261719,65.45719909667969,0.10639099776744843,0.08231800049543381,0.0028210000600665808
2020-11-14,16068.138671875,460.14984130859375,63.77415084838867,0.10420200228691101,0.08115799725055695,0.0027729999274015427
2020-11-15,15955.587890625,447.55908203125,62.27992248535156,0.10053099691867828,0.08029399812221527,0.0027749999426305294
2020-11-16,16716.111328125,459.9403076171875,71.32624816894531,0.10400799661874771,0.08189599961042404,0.0028860000893473625
2020-11-17,17645.40625,480.3600769042969,75.85234069824219,0.1096000000834465,0.08607500046491623,0.0029360000044107437
2020-11-18,17804.005859375,479.48406982421875,73.69493865966797,0.10640300065279007,0.08361499756574631,0.0029090000316500664
2020-11-19,17817.08984375,471.63043212890625,81.68367004394531,0.10586600005626678,0.08390600234270096,0.002911000046879053
2020-11-20,18621.314453125,509.74456787109375,82.5831527709961,0.11822599917650223,0.08830700069665909,0.002983999904245138
2020-11-21,18642.232421875,549.4866333007812,86.41011810302734,0.1329450011253357,0.10840500146150589,0.0035069999285042286
2020-11-22,18370.001953125,558.068115234375,82.70420837402344,0.14475999772548676,0.10352600365877151,0.0033289999701082706
2020-11-23,18364.12109375,608.4540405273438,89.03931427001953,0.15351000428199768,0.1305990070104599,0.003648000070825219
2020-11-24,19107.46484375,603.8977661132812,89.20537567138672,0.1663230061531067,0.19548000395298004,0.0042039998807013035
2020-11-25,18732.12109375,570.6866455078125,81.880126953125,0.1551620066165924,0.19520199298858643,0.0037269999738782644
2020-11-26,17150.623046875,518.8011474609375,70.86572265625,0.13828100264072418,0.16754800081253052,0.0032500000670552254
2020-11-27,17108.40234375,517.4937133789062,69.12387084960938,0.1410280019044876,0.2064090073108673,0.003275000024586916
2020-11-28,17717.4140625,538.2297973632812,72.69296264648438,0.16479100286960602,0.20020300149917603,0.0034050000831484795
2020-11-29,18177.484375,575.758056640625,79.23506927490234,0.16663900017738342,0.19422399997711182,0.003447999944910407
2020-11-30,19625.8359375,614.842529296875,87.57463073730469,0.1713079959154129,0.2020930051803589,0.0035510000307112932
